overmind 1704.000000 2156.000000 311.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000
reactor -1704.000000 2168.000000 311.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000
eggpod 1584.000000 2144.000000 311.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000
eggpod 1984.000244 1296.000000 311.125000 0.000000 222.534668 0.000000 0.000000 0.000000 1.000000 30.000000 222.534668 0.000000
barricade 1848.000000 1952.000000 311.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000
telenode -1608.000000 2168.000000 300.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000
arm -1866.000000 2006.000000 309.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000
medistat -1856.000000 1918.000000 303.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000
mgturret -1728.000000 1706.000000 172.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1728.000000 1478.000000 172.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1632.000000 1232.000000 316.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 0.000000
mgturret -2048.000000 1856.000000 316.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 0.000000
repeater -212.637512 2116.478760 173.125000 0.000000 -171.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -171.000000 1.000000
telenode -1800.000000 2168.000000 300.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000
telenode 3.109842 2634.654297 156.125000 0.000000 -92.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -92.000000 1.000000
arm 9.572848 2732.253174 165.125000 0.000000 -4.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -4.000000 1.000000
repeater -234.433273 1461.509644 335.125000 0.000000 -52.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -52.000000 1.000000
arm 323.064880 1560.550171 333.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -90.000000 1.000000
repeater -47.009624 775.471130 263.125000 0.000000 112.000000 0.000000 0.000000 0.000000 1.000000 30.000000 112.000000 1.000000
mgturret -140.938049 1590.285278 364.125000 0.000000 89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 89.000000 1.000000
telenode -284.511047 1572.287476 324.125000 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 30.000000 178.000000 1.000000
repeater 293.800995 1484.585693 335.125000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -89.000000 1.000000
repeater 45.432343 2561.605713 167.125000 0.000000 -42.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -42.000000 1.000000
mgturret 231.995209 1912.084229 178.124969 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -2.000000 1.000000
mgturret -178.596207 1941.662476 183.032120 0.000000 177.000000 0.000000 0.053495 -0.000000 0.998568 0.000000 177.000000 1.000000
mgturret 128.713394 1604.744751 364.125000 0.000000 92.000000 0.000000 0.000000 0.000000 1.000000 0.000000 92.000000 1.000000
medistat 6.570165 571.423218 105.125000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 30.000000 177.000000 1.000000
repeater -401.245056 289.391205 125.125000 0.000000 -66.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -66.000000 1.000000
repeater 607.637512 685.200195 125.125000 0.000000 23.000000 0.000000 0.000000 0.000000 1.000000 30.000000 23.000000 1.000000
mgturret 515.692627 319.587646 130.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000
dcc 22.950428 755.776978 261.125000 0.000000 91.000000 0.000000 0.000000 0.000000 1.000000 30.000000 91.000000 1.000000
telenode 1.001978 496.236511 114.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -90.000000 1.000000
mgturret -641.299316 321.107391 124.125000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000
eggpod 1824.000000 2144.000000 311.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000
tesla -31.783993 2551.668945 192.125000 0.000000 -124.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -124.000000 1.000000
mgturret -346.786133 631.655273 124.125000 0.000000 179.000000 0.000000 0.000000 0.000000 1.000000 0.000000 179.000000 1.000000
mgturret -213.504471 2208.464355 178.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 1.000000
mgturret 190.351898 2143.438965 178.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000
medistat 4.307160 1849.801636 160.177917 0.000000 -91.000000 0.000000 -0.026776 0.000000 0.999641 30.000000 -91.000000 1.000000
mgturret -320.731384 1710.557129 340.125000 0.000000 -179.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -179.000000 1.000000
mgturret -437.228851 351.408020 124.125000 0.000000 -92.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -92.000000 1.000000
mgturret 362.297363 655.445740 130.125000 0.000000 -3.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -3.000000 1.000000
mgturret 1013.444763 411.154633 220.125000 0.000000 89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 89.000000 1.000000
arm -26.439978 658.794006 123.125000 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 30.000000 178.000000 1.000000
mgturret 246.895889 496.720398 130.125000 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 178.000000 1.000000
mgturret -645.136719 437.281097 130.125000 0.000000 -1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -1.000000 1.000000
